week_start,source,skill,salary_currency,salary_count,salary_midpoint_median,salary_midpoint_min,salary_midpoint_max
2026-06-22,topcv,Azure,USD,2,750,750,750
2026-06-22,topcv,Azure,VND,3,17000000,14000000,17000000
2026-06-22,topcv,Azure AI),VND,2,17000000,17000000,17000000
2026-06-22,topcv,Bootstrap,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Bravo,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Business Analyst,VND,1,14500000,14500000,14500000
2026-06-22,topcv,Bán Hàng,VND,2,26250000,22500000,30000000
2026-06-22,topcv,C#,USD,2,750,750,750
2026-06-22,topcv,C#,VND,5,15500000,15000000,24000000
2026-06-22,topcv,C++,VND,1,45000000,45000000,45000000
2026-06-22,topcv,CI/CD,VND,4,17000000,12500000,25000000
2026-06-22,topcv,CSDL,VND,1,18000000,18000000,18000000
2026-06-22,topcv,CSS3,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Cache,VND,1,25000000,25000000,25000000
2026-06-22,topcv,ChatGPT API,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Chính Xác,VND,1,1750000,1750000,1750000
2026-06-22,topcv,Chủ đầu tư,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Chứng Chỉ Liên Quan Đến An Ninh (security+,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Chứng Khoán,VND,1,15000000,15000000,15000000
2026-06-22,topcv,Cissp),VND,1,17500000,17500000,17500000
2026-06-22,topcv,Civil 3d,VND,2,24000000,24000000,24000000
2026-06-22,topcv,Claude),VND,1,16500000,16500000,16500000
2026-06-22,topcv,Cloud Computing (aws,USD,2,750,750,750
2026-06-22,topcv,Concurrency handling,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Css,USD,2,750,750,750
2026-06-22,topcv,Css,VND,2,17000000,17000000,17000000
2026-06-22,topcv,Cài đặt driver,VND,1,10000000,10000000,10000000
2026-06-22,topcv,Cấu Trúc Dữ Liệu,VND,2,17000000,17000000,17000000
2026-06-22,topcv,Data Structures And Algorithms,USD,2,750,750,750
2026-06-22,topcv,Database,VND,3,15500000,15500000,16500000
2026-06-22,topcv,Database SQL,VND,2,15500000,15500000,15500000
2026-06-22,topcv,Databases (sql,USD,2,750,750,750
2026-06-22,topcv,Debug Và Test Phần Cứng Phần Mềm,VND,1,45000000,45000000,45000000
2026-06-22,topcv,DevOps,USD,2,750,750,750
2026-06-22,topcv,DevOps,VND,3,26000000,3500000,50000000
2026-06-22,topcv,Devops,VND,2,17000000,17000000,17000000
2026-06-22,topcv,Docker,USD,2,750,750,750
2026-06-22,topcv,Docker,VND,13,21500000,12500000,45000000
2026-06-22,topcv,Dynamics 365,VND,1,50000000,50000000,50000000
2026-06-22,topcv,ERP,USD,2,750,750,750
2026-06-22,topcv,ES6,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Elasticsearch),VND,2,17000000,17000000,17000000
2026-06-22,topcv,Emo,USD,2,750,750,750
2026-06-22,topcv,Fast,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Fast Accounting),VND,1,2500000,2500000,2500000
2026-06-22,topcv,Fintech,VND,1,15000000,15000000,15000000
2026-06-22,topcv,Flutter,VND,1,45000000,45000000,45000000
2026-06-22,topcv,Frontend Technologies (html,USD,2,750,750,750
2026-06-22,topcv,Fullstack,VND,1,12500000,12500000,12500000
2026-06-22,topcv,GCP,VND,4,17000000,14000000,45000000
2026-06-22,topcv,GIS,VND,1,16000000,16000000,16000000
2026-06-22,topcv,Gatling,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Gcp),USD,2,750,750,750
2026-06-22,topcv,Giao tiếp,VND,7,25000000,14500000,50000000
2026-06-22,topcv,Git,VND,5,17000000,12500000,25000000
2026-06-22,topcv,Github,USD,2,750,750,750
2026-06-22,topcv,Giải quyết vấn đề,VND,5,25000000,14500000,50000000
2026-06-22,topcv,Go,VND,5,37500000,3500000,50000000
2026-06-22,topcv,HRM/ERP,VND,1,16500000,16500000,16500000
2026-06-22,topcv,HTML5,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Hibernate/Jpa,VND,1,32500000,32500000,32500000
2026-06-22,topcv,Hiểu Biết Về Agile Scrum,VND,1,22000000,22000000,22000000
2026-06-22,topcv,Hiểu Biết Về Bố Cục,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Hiểu Biết Về Các Phương Pháp Kiểm Thử Phần Mềm (test Cases,VND,1,1750000,1750000,1750000
2026-06-22,topcv,Hiểu Biết Về Sdlc,VND,1,16500000,16500000,16500000
2026-06-22,topcv,Hiểu biết về BIM/CIM,VND,2,24000000,24000000,24000000
2026-06-22,topcv,Hiểu biết về các phương pháp phát triển phần mềm,VND,1,18000000,18000000,18000000
2026-06-22,topcv,Html,VND,2,17000000,17000000,17000000
2026-06-22,topcv,Hệ Điều Hành Thời Gian Thực (rtos),VND,1,45000000,45000000,45000000
2026-06-22,topcv,IT Operations,VND,1,9000000,9000000,9000000
2026-06-22,topcv,IT Project Management,USD,2,900,900,900
2026-06-22,topcv,Infrastructure As Code (iac),VND,2,32500000,32500000,32500000
2026-06-22,topcv,Inshot,VND,1,14000000,14000000,14000000
2026-06-22,topcv,It,VND,1,9000000,9000000,9000000
2026-06-22,topcv,Java,USD,2,750,750,750
2026-06-22,topcv,Java,VND,12,17250000,2500000,45000000
2026-06-22,topcv,JavaScript,USD,2,750,750,750
2026-06-22,topcv,JavaScript,VND,8,14250000,12000000,27500000
2026-06-22,topcv,Javascript,VND,5,17000000,12500000,25000000
2026-06-22,topcv,Javascript),USD,2,750,750,750
2026-06-22,topcv,K6,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Key member dự án,VND,1,20000000,20000000,20000000
2026-06-22,topcv,Khả Năng Chịu Áp Lực,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Khả Năng Học Hỏi Nhanh,VND,1,2500000,2500000,2500000
2026-06-22,topcv,Khả Năng Khắc Phục Sự Cố Phần Cứng,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Khả Năng Làm Việc Nhóm,VND,2,6750000,2500000,11000000
2026-06-22,topcv,Khả Năng Sửa Chữa Phần Cứng,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Khả năng giải quyết vấn đề,VND,3,12500000,11000000,12500000
2026-06-22,topcv,Khả năng ứng biến giải quyết vấn đề,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Khắc phục sự cố,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Kinemaster),VND,1,14000000,14000000,14000000
2026-06-22,topcv,Kinh Nghiệm Hỗ Trợ Kỹ Thuật,VND,1,11000000,11000000,11000000
2026-06-22,topcv,Kinh Nghiệm Làm Việc Với Khách Hàng Nhật Bản,VND,2,24000000,24000000,24000000
2026-06-22,topcv,Kinh Nghiệm Trong Ngành Liên Quan,VND,1,14500000,14500000,14500000
2026-06-22,topcv,Kinh Nghiệm Với Các Công Cụ Phát Triển Phần Mềm,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Kinh Nghiệm Với Các Phương Pháp Phát Triển Phần Mềm (agile,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Kinh nghiệm Autodesk APS,VND,2,24000000,24000000,24000000
2026-06-22,topcv,Kinh nghiệm EdTech,VND,1,16500000,16500000,16500000
2026-06-22,topcv,Kinh nghiệm làm việc trên hệ thống kiểm soát lỗi phần mềm,VND,1,18000000,18000000,18000000
2026-06-22,topcv,Kinh nghiệm làm việc với API,VND,1,18000000,18000000,18000000
2026-06-22,topcv,Kinh nghiệm sử dụng AI,VND,2,24000000,24000000,24000000
2026-06-22,topcv,Kiến Thức Cơ Bản Về Chu Trình Phát Triển Phần Mềm,VND,1,1750000,1750000,1750000
2026-06-22,topcv,Kiến Thức Cơ Bản Về Điện Tử,VND,1,10000000,10000000,10000000
2026-06-22,topcv,Kiến Thức Kế Toán Cơ Bản,VND,1,2500000,2500000,2500000
2026-06-22,topcv,Kiến Thức Ngành Xây Dựng,VND,2,24000000,24000000,24000000
2026-06-22,topcv,Kiến Thức Về Bảo Mật Thông Tin,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Kiến Thức Về Các Giao Thức Mạng,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Kiến Thức Về Khu Công Nghiệp,VND,1,30000000,30000000,30000000
2026-06-22,topcv,Kiến Thức Về Mạng Máy Tính,VND,3,12500000,11000000,12500000
2026-06-22,topcv,Kiến Thức Về Phần Cứng Và Phần Mềm Máy Tính,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Kiến Thức Về Phần Mềm,VND,2,20500000,11000000,30000000
2026-06-22,topcv,Kiến Trúc Microservices,VND,2,17000000,17000000,17000000
2026-06-22,topcv,Kiến Trúc Vi Điều Khiển Vi Xử Lý,VND,1,45000000,45000000,45000000
2026-06-22,topcv,Kiến thức kiểm thử,VND,1,18000000,18000000,18000000
2026-06-22,topcv,Kiến thức quy trình kiểm thử phần mềm,VND,1,20000000,20000000,20000000
2026-06-22,topcv,Kiểm thử App/Web,VND,1,20000000,20000000,20000000
2026-06-22,topcv,Kiểm thử phần mềm web,VND,1,18000000,18000000,18000000
2026-06-22,topcv,Kiểm tra thay thế,VND,1,10000000,10000000,10000000
2026-06-22,topcv,Kubernetes,USD,2,750,750,750
2026-06-22,topcv,Kubernetes,VND,2,33750000,27500000,40000000
2026-06-22,topcv,Kế Toán,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Kỹ Năng Báo Cáo Lỗi (bug Reporting) Rõ Ràng,VND,1,1750000,1750000,1750000
2026-06-22,topcv,Kỹ Năng Chỉnh Sửa Âm Thanh,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Kỹ Năng Dựng Phim,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Kỹ Năng Lập Kế Hoạch,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Kỹ Năng Lập Kế Hoạch Và Thực Hiện Các Bài Kiểm Thử,VND,1,1750000,1750000,1750000
2026-06-22,topcv,Kỹ Năng Sử Dụng Các Công Cụ Hỗ Trợ Từ Xa,VND,1,11000000,11000000,11000000
2026-06-22,topcv,Kỹ Năng Thiết Kế Đồ Họa Cơ Bản,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Kỹ Năng Viết Kịch Bản Video,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Kỹ Năng Đào Tạo Người Dùng,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Kỹ năng báo cáo,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Kỹ năng giao tiếp,VND,4,12500000,11000000,14000000
2026-06-22,topcv,Kỹ năng làm việc nhóm,VND,5,12500000,1750000,14000000
2026-06-22,topcv,Kỹ năng lập báo cáo,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Kỹ năng lắng nghe,VND,1,11000000,11000000,11000000
2026-06-22,topcv,Kỹ thuật test,VND,1,20000000,20000000,20000000
2026-06-22,topcv,LLM,VND,4,14750000,12500000,17000000
2026-06-22,topcv,Laravel,VND,1,21500000,21500000,21500000
2026-06-22,topcv,Linux,VND,2,32500000,32500000,32500000
2026-06-22,topcv,Linux deployment,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Load Testing,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Loadrunner,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Logistics,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Làm việc độc lập,VND,1,20000000,20000000,20000000
2026-06-22,topcv,Lập Kế Hoạch,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Lập Kế Hoạch Kinh Doanh,VND,1,22500000,22500000,22500000
2026-06-22,topcv,Lập Trình,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Lập Trình Hướng Đối Tượng (oop),VND,2,17000000,17000000,17000000
2026-06-22,topcv,Lập trình C#/.NET,VND,2,15500000,15500000,15500000
2026-06-22,topcv,MMO,VND,1,12500000,12500000,12500000
2026-06-22,topcv,MS Project,USD,2,900,900,900
2026-06-22,topcv,Manual Testing,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Marketplace product experience,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Message Queue,VND,2,17000000,17000000,17000000
2026-06-22,topcv,Microservices,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Microservices Architecture,USD,2,750,750,750
2026-06-22,topcv,Modbus RTU/TCP,VND,2,15500000,15500000,15500000
2026-06-22,topcv,MongoDB,USD,2,750,750,750
2026-06-22,topcv,MongoDB,VND,5,26000000,12500000,32500000
2026-06-22,topcv,Monitoring And Logging,USD,2,750,750,750
2026-06-22,topcv,MySQL,USD,2,750,750,750
2026-06-22,topcv,MySQL,VND,11,17000000,2500000,45000000
2026-06-22,topcv,Màu Sắc,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Navisworks,VND,2,24000000,24000000,24000000
2026-06-22,topcv,Nestjs,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Next.js,VND,1,12500000,12500000,12500000
2026-06-22,topcv,NextJS,VND,3,12500000,12500000,25000000
2026-06-22,topcv,Ngôn Ngữ Lập Trình Nhúng (c,VND,1,45000000,45000000,45000000
2026-06-22,topcv,Node.js,VND,10,13750000,3500000,45000000
2026-06-22,topcv,Nosql),USD,2,750,750,750
2026-06-22,topcv,Odoo,VND,1,50000000,50000000,50000000
2026-06-22,topcv,OpenAI API,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Operations,VND,1,9000000,9000000,9000000
2026-06-22,topcv,PHP,VND,1,25000000,25000000,25000000
2026-06-22,topcv,PM,VND,2,25000000,25000000,25000000
2026-06-22,topcv,PMP,VND,1,50000000,50000000,50000000
2026-06-22,topcv,PRINCE2,VND,1,50000000,50000000,50000000
2026-06-22,topcv,PWA,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Phiên dịch nói,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Phát triển Desktop App,VND,2,24000000,24000000,24000000
2026-06-22,topcv,Phân Tích Nghiệp Vụ,VND,5,22000000,14005000,25000000
2026-06-22,topcv,Phân Tích Quy Trình Nghiệp Vụ,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Phân Tích Thị Trường,VND,2,26250000,22500000,30000000
2026-06-22,topcv,Phân tích,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Phân tích dữ liệu,VND,1,22000000,22000000,22000000
2026-06-22,topcv,Phương pháp,VND,1,20000000,20000000,20000000
2026-06-22,topcv,Phần Mềm Kế Toán (ví Dụ: Misa,VND,1,2500000,2500000,2500000
2026-06-22,topcv,PostgreSQL,USD,2,750,750,750
2026-06-22,topcv,PostgreSQL,VND,9,15000000,2500000,45000000
2026-06-22,topcv,Postman,VND,1,15000000,15000000,15000000
2026-06-22,topcv,Pricing,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Problem Solving,USD,2,750,750,750
2026-06-22,topcv,Project Management,USD,2,900,900,900
2026-06-22,topcv,Project Management Skills,USD,2,900,900,900
2026-06-22,topcv,Prompt Engineering,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Python,USD,2,750,750,750
2026-06-22,topcv,Python,VND,11,17000000,3500000,45000000
2026-06-22,topcv,Python (Django/FastAPI/Flask) hoặc Java/Node.js,VND,2,17000000,17000000,17000000
2026-06-22,topcv,QA,VND,4,13000000,12000000,15000000
2026-06-22,topcv,Quản Lý Chất Lượng,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Quản Lý Dự Án,VND,5,22500000,14500000,50000000
2026-06-22,topcv,Quản Lý Dự Án (agile,VND,1,16500000,16500000,16500000
2026-06-22,topcv,Quản Lý Ngân Sách,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Quản Lý Tiến Độ,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Quản Lý Tường Lửa,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Quản Lý Đội Nhóm,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Quản Trị Hệ Thống,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Quản Trị Hệ Thống Lưu Trữ (storage),VND,2,32500000,32500000,32500000
2026-06-22,topcv,Quản Trị Mạng,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Quản lý thời gian,VND,1,30000000,30000000,30000000
2026-06-22,topcv,RAG,VND,2,12500000,12500000,12500000
2026-06-22,topcv,REST API,VND,2,12500000,12500000,12500000
2026-06-22,topcv,RESTful API,VND,1,32500000,32500000,32500000
2026-06-22,topcv,RMT,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Ra Quyết Định,VND,1,50000000,50000000,50000000
2026-06-22,topcv,RabbitMQ,VND,2,12500000,12500000,12500000
2026-06-22,topcv,React,VND,7,12500000,3500000,45000000
2026-06-22,topcv,Reactjs Hoặc Vuejs,VND,2,17000000,17000000,17000000
2026-06-22,topcv,Redis,VND,5,12500000,12500000,45000000
2026-06-22,topcv,Redux,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Revit,VND,2,24000000,24000000,24000000
2026-06-22,topcv,SAP B1,VND,1,50000000,50000000,50000000
2026-06-22,topcv,SDLC,VND,2,15250000,14000000,16500000
2026-06-22,topcv,SQL,VND,22,17000000,2500000,50000000
2026-06-22,topcv,SQL (MySQL/PostgreSQL,VND,2,17000000,17000000,17000000
2026-06-22,topcv,SQL Server,VND,2,12500000,12500000,12500000
2026-06-22,topcv,STLC,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Sale,VND,1,45000000,45000000,45000000
2026-06-22,topcv,Scrum),VND,1,12500000,12500000,12500000
2026-06-22,topcv,ServiceWorker,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Socket,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Spring Framework,VND,1,32500000,32500000,32500000
2026-06-22,topcv,Sql Cơ Bản,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Swagger,VND,1,15000000,15000000,15000000
2026-06-22,topcv,Swagger hoặc tương đương,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Sử Dụng Công Cụ Kiểm Thử Hiệu Năng (jmeter,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Sử Dụng Phần Mềm Dựng Phim Trên Di Động (ví Dụ: Capcut,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Sử dụng AI,VND,1,14005000,14005000,14005000
2026-06-22,topcv,Sử dụng công cụ Postman,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Sử dụng phần mềm mastercam,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Tailwind,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Test Case,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Test Scenarios),VND,1,1750000,1750000,1750000
2026-06-22,topcv,Test scenario,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Tester,VND,7,12000000,5000000,24000000
2026-06-22,topcv,Testing,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Third-party API integration,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Thiết Kế Mạch Điện Tử Cơ Bản,VND,1,45000000,45000000,45000000
2026-06-22,topcv,Thiết Kế Phần Mềm,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Thiết kế UI/UX,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Thiết kế và làm việc với RESTful API,VND,2,17000000,17000000,17000000
2026-06-22,topcv,Thuyết trình,VND,3,25000000,22500000,25000000
2026-06-22,topcv,Thành thạo tin học văn phòng,VND,1,12500000,12500000,12500000
2026-06-22,topcv,Thông thạo các thủ thuật,VND,1,10000000,10000000,10000000
2026-06-22,topcv,Thương Mại,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Thị trường tài chính,VND,1,15000000,15000000,15000000
2026-06-22,topcv,Tiếng Anh chuyên ngành,VND,1,11000000,11000000,11000000
2026-06-22,topcv,Tiếng Anh thành thạo,VND,1,22500000,22500000,22500000
2026-06-22,topcv,Tiếng Anh tốt,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Tiếng Anh đọc hiểu,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Tiếng Hàn,VND,1,17500000,17500000,17500000
2026-06-22,topcv,Triển Khai Erp,VND,1,50000000,50000000,50000000
2026-06-22,topcv,TypeScript,VND,7,12500000,12500000,26000000
2026-06-22,topcv,Tìm kiếm khách hàng,VND,1,30000000,30000000,30000000
2026-06-22,topcv,Tư duy sử dụng AI (AI-First Mindset),VND,2,17000000,17000000,17000000
2026-06-22,topcv,Tư vấn triển khai Odoo ERP,VND,2,25000000,25000000,25000000
2026-06-22,topcv,Tư vấn triển khai Oracle EBS,VND,2,25000000,25000000,25000000
2026-06-22,topcv,Tối ưu hiệu năng Website,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Tổng Hợp Thông Tin,VND,1,14005000,14005000,14005000
2026-06-22,topcv,UmiJS,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Vector Database,VND,2,12500000,12500000,12500000
2026-06-22,topcv,Vn,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Vue,VND,2,24250000,3500000,45000000
2026-06-22,topcv,Waterfall,VND,1,16500000,16500000,16500000
2026-06-22,topcv,Waterfall),VND,1,16500000,16500000,16500000
2026-06-22,topcv,Websocket,VND,2,12500000,12500000,12500000
2026-06-22,topcv,WinForms,VND,2,15500000,15500000,15500000
2026-06-22,topcv,Windows,VND,2,32500000,32500000,32500000
2026-06-22,topcv,Wordpress,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Xây dựng mối quan hệ,VND,2,26250000,22500000,30000000
2026-06-22,topcv,android,VND,1,10000000,10000000,10000000
2026-06-22,topcv,ant Design,VND,1,25000000,25000000,25000000
2026-06-22,topcv,babel,VND,1,25000000,25000000,25000000
2026-06-22,topcv,chứng chỉ ITPP,VND,1,14005000,14005000,14005000
2026-06-22,topcv,công cụ test,VND,1,20000000,20000000,20000000
2026-06-22,topcv,công ty thiết kế - thi công,VND,1,17500000,17500000,17500000
2026-06-22,topcv,dịch nói,VND,1,14005000,14005000,14005000
2026-06-22,topcv,dịch viết,VND,1,14005000,14005000,14005000
2026-06-22,topcv,host meeting,VND,1,14005000,14005000,14005000
2026-06-22,topcv,iOS,VND,1,27500000,27500000,27500000
2026-06-22,topcv,kho vận,VND,1,50000000,50000000,50000000
2026-06-22,topcv,kinh nghiệm nội ngoại thất Interior,VND,1,17500000,17500000,17500000
2026-06-22,topcv,kỹ năng phân tích,VND,1,12500000,12500000,12500000
2026-06-22,topcv,kỹ năng quản lý thời gian,VND,1,14000000,14000000,14000000
2026-06-22,topcv,kỹ năng thuyết trình,VND,1,50000000,50000000,50000000
2026-06-22,topcv,kỹ năng tin học văn phòng,VND,1,14000000,14000000,14000000
2026-06-22,topcv,làm việc nhóm,VND,1,18000000,18000000,18000000
2026-06-22,topcv,lên kế hoạch,VND,1,14005000,14005000,14005000
2026-06-22,topcv,lắp ráp các module chức năng,VND,1,10000000,10000000,10000000
2026-06-22,topcv,mobile app,VND,1,18000000,18000000,18000000
2026-06-22,topcv,nhà thầu tổng,VND,1,17500000,17500000,17500000
2026-06-22,topcv,phân phối,VND,1,50000000,50000000,50000000
2026-06-22,topcv,phím tắt trên máy tính,VND,1,10000000,10000000,10000000
2026-06-22,topcv,phần mềm,VND,3,14500000,10000000,45000000
2026-06-22,topcv,quy trình tender,VND,1,17500000,17500000,17500000
2026-06-22,topcv,quản lý nhà xưởng,VND,1,17500000,17500000,17500000
2026-06-22,topcv,quản lý thầu phụ,VND,1,17500000,17500000,17500000
2026-06-22,topcv,rate limiting,VND,1,15000000,15000000,15000000
2026-06-22,topcv,reactnative,VND,1,18000000,18000000,18000000
2026-06-22,topcv,review thuật ngữ CNTT,VND,1,14005000,14005000,14005000
2026-06-22,topcv,teamlead,VND,2,25000000,25000000,25000000
2026-06-22,topcv,test,VND,1,14005000,14005000,14005000
2026-06-22,topcv,testing API,VND,1,15000000,15000000,15000000
2026-06-22,topcv,thi công,VND,1,17500000,17500000,17500000
2026-06-22,topcv,trang trí cảnh quan,VND,1,17500000,17500000,17500000
2026-06-22,topcv,tạo report,VND,1,14005000,14005000,14005000
2026-06-22,topcv,vòng đời phát triển sản phẩm,VND,1,14005000,14005000,14005000
2026-06-22,topcv,web,VND,1,14000000,14000000,14000000
2026-06-22,topcv,webpack,VND,1,25000000,25000000,25000000
2026-06-22,topcv,Âm Thanh Trong Video,VND,1,14000000,14000000,14000000
2026-06-22,topcv,Đàm phán,VND,1,30000000,30000000,30000000
2026-06-22,topcv,Đàm phán B2B,VND,1,16000000,16000000,16000000
2026-06-22,topcv,Đọc Hiểu Tài Liệu Kỹ Thuật Tiếng Anh,VND,2,17000000,17000000,17000000
2026-06-22,topcv,Đọc hiểu bản vẽ,VND,1,17500000,17500000,17500000
2026-06-22,topcv,đàm phán hợp đồng,VND,1,50000000,50000000,50000000
2026-06-22,topcv,Ưu tiên ứng viên sinh sống gần công ty,VND,1,12500000,12500000,12500000
2026-06-22,topcv,ứng dụng trên window,VND,1,10000000,10000000,10000000
2026-06-29,itviec,.NET,USD,3,1200,1150,1200
2026-06-29,itviec,AI,USD,6,900,230,1600
2026-06-29,itviec,API,USD,3,500,300,1150
2026-06-29,itviec,AWS,USD,7,1500,1150,3500
2026-06-29,itviec,AWS,VND,1,75000000,75000000,75000000
2026-06-29,itviec,Adobe Photoshop,USD,1,230,230,230
2026-06-29,itviec,Agile,USD,2,875,600,1150
2026-06-29,itviec,Agile,VND,1,35000000,35000000,35000000
2026-06-29,itviec,Android,VND,1,75000000,75000000,75000000
2026-06-29,itviec,Angular,USD,1,1350,1350,1350
2026-06-29,itviec,Automation Test,USD,2,1000,500,1500
2026-06-29,itviec,Axure,USD,1,850,850,850
2026-06-29,itviec,Azure,USD,5,1500,1150,1750
2026-06-29,itviec,Azure,VND,3,52000000,52000000,75000000
2026-06-29,itviec,Bash Shell,VND,2,52000000,52000000,52000000
2026-06-29,itviec,Business Analysis,USD,2,725,600,850
2026-06-29,itviec,Business Analysis,VND,1,35000000,35000000,35000000
2026-06-29,itviec,C#,USD,1,1150,1150,1150
2026-06-29,itviec,CSS 3,USD,1,1150,1150,1150
2026-06-29,itviec,Cloud,USD,3,1200,1150,1200
2026-06-29,itviec,Cloud,VND,2,52000000,52000000,52000000
2026-06-29,itviec,Cloud Security,USD,1,3500,3500,3500
2026-06-29,itviec,CompTIA Security+,USD,2,1150,1150,1150
2026-06-29,itviec,Cybersecurity,USD,3,2500,1500,3500
2026-06-29,itviec,Data Analysis,USD,1,1750,1750,1750
2026-06-29,itviec,Data Analysis,VND,1,35000000,35000000,35000000
2026-06-29,itviec,Database,USD,1,1750,1750,1750
2026-06-29,itviec,Design,USD,1,230,230,230
2026-06-29,itviec,DevOps,USD,2,1400,1300,1500
2026-06-29,itviec,DevOps,VND,2,52000000,52000000,52000000
2026-06-29,itviec,Django,USD,1,2350,2350,2350
2026-06-29,itviec,Docker,USD,3,1500,1300,2350
2026-06-29,itviec,Docker,VND,3,52000000,52000000,75000000
2026-06-29,itviec,Domain-Driven Design,USD,1,2000,2000,2000
2026-06-29,itviec,English,USD,6,1850,600,3500
2026-06-29,itviec,FastAPI,USD,1,2350,2350,2350
2026-06-29,itviec,Figma,USD,1,850,850,850
2026-06-29,itviec,Flutter,USD,1,1600,1600,1600
2026-06-29,itviec,GCP,USD,2,1800,1600,2000
2026-06-29,itviec,GCP,VND,1,75000000,75000000,75000000
2026-06-29,itviec,Generative AI,USD,2,265,230,300
2026-06-29,itviec,Go,USD,1,1500,1500,1500
2026-06-29,itviec,Go,VND,1,75000000,75000000,75000000
2026-06-29,itviec,HTML,USD,1,850,850,850
2026-06-29,itviec,HTML5,USD,2,1150,1150,1150
2026-06-29,itviec,Hibernate,USD,1,1500,1500,1500
